BOF Annual Report #,Subject,Proposed By,Action,Subject Details,Sources Cited (Subject),Proposer Details,Sources Cited (Proposer),Recommend Deeper Dive?,Recommendation Reasoning,source_sheet,subject_text,action_text,reasoning_text,proposer_text,status,technology_clusters,primary_cluster,proposer_type,year,is_approved,is_rejected,is_investigating,source_file
"BOF.AR.15.1904-1905
","Ammunition for test of 6-inch wire-wound guns, additional",Chief of Ordnance,,John Hamilton Brown invented the Brown 6-inch wire-wound gun. A navy with these guns could bombard any city within 40 miles of the coast without having any of the warships come close to the shore. This test and gaining ammunition for it likley refers to this same gun.,"https://en.wikipedia.org/wiki/Rangefinder#:~:text=In%201790%20Jesse%20Ramsden%20invented,such%20as%20lasers%20or%20radar.",,,No,,Sheet1,"Ammunition for test of 6-inch wire-wound guns, additional",nan,nan,Chief of Ordnance,Investigating,[],Other/Unclassified,Government,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Cannon with flattened bore,T. Foster Burton,,A smoothbore weapon has a smooth inside barrel without rifling and fires projectiles without significant spin. Unclear exactly what is meant by flattened bore.,"https://en.wikipedia.org/wiki/Smoothbore#:~:text=A%20smoothbore%20weapon%20is%20one,opposite%20of%20smoothbore%20is%20rifling.",,,No,,Sheet1,Cannon with flattened bore,nan,nan,T. Foster Burton,Investigating,['Artillery'],Artillery,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Device for plane photography,Charles F. Walsh,,"Aerial photography first occurred in 1858 in a balloon by a French photographer, but those original photos were destroyed. This technology advanced during WWI with reconnaissance aircrafts' technollgy increasing. Interestingly, at the beginning of the report, they said that the board would not give aerial navigation aid until the designs were in practical operation without assistance from the government.","https://en.wikipedia.org/wiki/Aerial_photography#:~:text=Aerial%20photography%20was%20first%20practiced,taken%20in%20the%20British%20Isles.","Walsh was an aviator, vice president, and general manager of the San Diego Aeroplane Manufacturing Company. He built his own airplane, which was reported to be the largest monoplane in the world at the time. By 1911, he became a professional exhibition aviator, but he crashed and died in 1912. ",https://en.wikipedia.org/wiki/Charles_Francis_Walsh,Yes,"It would be interesting to track the development of photography and reconnaissance along with the airplane's progression because it was such a huge technological leap and changed warfare completely, leading up to WWI. Walsh would also be an interesting person to learn more about. His path can highlight how private companies and individuals advanced the airplane's technology as opposed to the government being the first one to make strides in developing this technology themselves.",Sheet1,Device for plane photography,nan,"It would be interesting to track the development of photography and reconnaissance along with the airplane's progression because it was such a huge technological leap and changed warfare completely, leading up to WWI. Walsh would also be an interesting person to learn more about. His path can highlight how private companies and individuals advanced the airplane's technology as opposed to the government being the first one to make strides in developing this technology themselves.",Charles F. Walsh,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Dynamite shell,Elias Elmelin,,"Dynamite was the first safely manageable explosive stronger than black powder, created in 1866. TNT and dynamite are very different explosives in that TNT is the high explosive that was adopted primarily by the military, while dynamite shells have been less popular because they degenerate quickly under severe conditions and can be triggered by stray fire too easily. The German forces started using TNT as a filling for shells in 1902. ",,,,Yes,"Researching dynamite shells goes along with understanding how the U.S. developed and used high explosives as the technology surrounding them advanced. I wonder if the U.S. is behind in developing these weapons at this point, since Germany already figured out how to use TNT instead of explosives like dynamite in their shells. ",Sheet1,Dynamite shell,nan,"Researching dynamite shells goes along with understanding how the U.S. developed and used high explosives as the technology surrounding them advanced. I wonder if the U.S. is behind in developing these weapons at this point, since Germany already figured out how to use TNT instead of explosives like dynamite in their shells.",Elias Elmelin,Investigating,['Explosives'],Explosives,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Portable telephone line,Mose Thompson,,The British used the first field telephones in the Second Boer War and there was widespread use by WWI. A field telephone operated over wire lines and could operate point-to-point or from a switchboard. The wires needed to be buried in the ground and set up in order for the phones to work.,https://en.wikipedia.org/wiki/Field_telephone,,,No,,Sheet1,Portable telephone line,nan,nan,Mose Thompson,Investigating,['Communications and Observation'],Communications and Observation,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",System of operating torpedoes,W. M. Douglas,,"This likely means updating or improving the system for the current torpedoes that the U.S. used, like the Howell torpedo and later the Mark 7 torpedo, designed in 1911. ",https://en.wikipedia.org/wiki/Howell_torpedo AND https://en.wikipedia.org/wiki/Bliss-Leavitt_Mark_7_torpedo,"There is a W.M Douglas who filed for an automobile torpedo patent in 1908, which was approved in 1911.",https://patents.google.com/patent/US998475A/en,No,,Sheet1,System of operating torpedoes,nan,nan,W. M. Douglas,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Submarine mine,Anthony Mazzalin,,"An explosive weapon placed in water to damage or destroy submarines. Mines were used extensively during the Russo-Japanese War of 1904-1905 to destroy ships. During WWI, mines were used to defend coasts, ports, and shipping lanes around the globe. During WWII when the usage of the U-boats increased, mine technology developed in order to destroy them more effectively.",https://en.wikipedia.org/wiki/Naval_mine,,,No,,Sheet1,Submarine mine,nan,nan,Anthony Mazzalin,Investigating,['Explosives'],Explosives,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Range finder,Nicholas Tobin,,"A rangefinder is a device used to measure distances to remote objects and to survey an artillery target's range. WWII seemed to be the first significant innovation jump in this technology, using two telescopes focusing on one target but apart on the baseline after the late 1890s. ","https://en.wikipedia.org/wiki/Rangefinder#:~:text=In%201790%20Jesse%20Ramsden%20invented,such%20as%20lasers%20or%20radar.",,,No,,Sheet1,Range finder,nan,nan,Nicholas Tobin,Investigating,['Fortification and Engineering'],Fortification and Engineering,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Torpedo tube,Herman Stelter,,"As torpedo technology advanced, ships and submarines would have to be equipped with torpedo tubes.",,,,No,,Sheet1,Torpedo tube,nan,nan,Herman Stelter,Investigating,['Explosives'],Explosives,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Projectile,August Orshansky,,,,,,No,,Sheet1,Projectile,nan,nan,August Orshansky,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Electric cannon,"Joseph Smolinski, for F. Krzanowski",,An electric cannon was developed by the U.S. for helicopter gunships after 1967. There seems to be little progress on electric cannon inventions that made it to the battlefield until the 1960s.,"https://en.wikipedia.org/wiki/M197_electric_cannon#:~:text=The%20M197%20electric%20cannon%20was,PGU%20series%2020%20mm%20ammunition.",,,No,,Sheet1,Electric cannon,nan,nan,"Joseph Smolinski, for F. Krzanowski",Investigating,['Artillery'],Artillery,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Entrenching tool,O. S. Haukvik,,"A tool used for digging into earth-like substances. The U.S. Army introduced the trowel bayonet in 1870, which could be used by soldiers as a weapon and an entrenching tool. The first modern entrenching tool was invented in 1869 by a Danish officer, who patented and supplied it to the Danish army. Their technology developed throughout WWI and WWII, and some were commonly used for close combat weapons in the trenches.",https://en.wikipedia.org/wiki/Entrenching_tool,,,Yes,"
Many inventors proposed an entrenching tool, a basic design and tool we take for granted now. Understanding its history and usage during WWI, and whether better technology impacted battle outcomes, from a tool that could be overlooked, could be worth a deeper dig.",Sheet1,Entrenching tool,nan,"Many inventors proposed an entrenching tool, a basic design and tool we take for granted now. Understanding its history and usage during WWI, and whether better technology impacted battle outcomes, from a tool that could be overlooked, could be worth a deeper dig.",O. S. Haukvik,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Entrenching tool,John C. Michie,,"A tool used for digging into earth-like substances. The U.S. Army introduced the trowel bayonet in 1870, which could be used by soldiers as a weapon and an entrenching tool. The first modern entrenching tool was invented in 1869 by a Danish officer, who patented and supplied it to the Danish army. Their technology developed throughout WWI and WWII, and some were commonly used for close combat weapons in the trenches.",https://en.wikipedia.org/wiki/Entrenching_tool,In 1899 Michie filed for a patent to improve an intrenching tool.,https://patents.google.com/patent/US634696A/en,Yes,"Many inventors proposed an entrenching tool, a basic design and tool we take for granted now. Understanding its history and usage during WWI, and whether better technology impacted battle outcomes, from a tool that could be overlooked, could be worth a deeper dig.",Sheet1,Entrenching tool,nan,"Many inventors proposed an entrenching tool, a basic design and tool we take for granted now. Understanding its history and usage during WWI, and whether better technology impacted battle outcomes, from a tool that could be overlooked, could be worth a deeper dig.",John C. Michie,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Entrenching tool,C. H. McClure,,"A tool used for digging into earth-like substances. The U.S. Army introduced the trowel bayonet in 1870, which could be used by soldiers as a weapon and an entrenching tool. The first modern entrenching tool was invented in 1869 by a Danish officer, who patented and supplied it to the Danish army. Their technology developed throughout WWI and WWII, and some were commonly used for close combat weapons in the trenches.",https://en.wikipedia.org/wiki/Entrenching_tool,,,Yes,"Many inventors proposed an entrenching tool, a basic design and tool we take for granted now. Understanding its history and usage during WWI, and whether better technology impacted battle outcomes, from a tool that could be overlooked, could be worth a deeper dig.",Sheet1,Entrenching tool,nan,"Many inventors proposed an entrenching tool, a basic design and tool we take for granted now. Understanding its history and usage during WWI, and whether better technology impacted battle outcomes, from a tool that could be overlooked, could be worth a deeper dig.",C. H. McClure,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Entrenching tool,Gen. J. B. Babcock,,"A tool used for digging into earth-like substances. The U.S. Army introduced the trowel bayonet in 1870, which could be used by soldiers as a weapon and an entrenching tool. The first modern entrenching tool was invented in 1869 by a Danish officer, who patented and supplied it to the Danish army. Their technology developed throughout WWI and WWII, and some were commonly used for close combat weapons in the trenches.",https://en.wikipedia.org/wiki/Entrenching_tool,"Brigadier General John Breckinridge Babcock, a U.S. Army cavalry officer and Medal of Honor recipient, proposed the idea. He served in the Civil War and on the western frontier, retiring as brigadier general in 1903. While not known for other inventions, his long service made him an influential Army leader of his era.",https://en.wikipedia.org/wiki/John_B._Babcock,Yes,"Many inventors proposed an entrenching tool, a basic design and tool we take for granted now. Understanding its history and usage during WWI, and whether better technology impacted battle outcomes, from a tool that could be overlooked, could be worth a deeper dig.",Sheet1,Entrenching tool,nan,"Many inventors proposed an entrenching tool, a basic design and tool we take for granted now. Understanding its history and usage during WWI, and whether better technology impacted battle outcomes, from a tool that could be overlooked, could be worth a deeper dig.",Gen. J. B. Babcock,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
